section,sample_id,taxon,date,label,rel_abund,level,temp[C]
81RABR,R43_11_15_21,Chlorophyta,2021_11_15,23s,40.9491382067978,Phylum,10.0
81RABR,R43_11_15_21,Cyanobacteria,2021_11_15,23s,43.9181093140896,Phylum,10.0
81RABR,R43_11_15_21,Ochrophyta,2021_11_15,23s,0.0683145287652962,Phylum,10.0
81RABR,R43_11_15_21,Rhodophyta,2021_11_15,23s,0.0021687151988982,Phylum,10.0
81RABR,R43_11_15_21,Unclassified,2021_11_15,23s,11.8292570523907,Phylum,10.0
81RABR,R43_11_15_21,Unclassified Chromista,2021_11_15,23s,0.003795251598072,Phylum,10.0
81RABR,R43_11_15_21,Unclassified Plantae,2021_11_15,23s,3.22921693115956,Phylum,10.0
81RABR,R46_11_05_21,Chlorophyta,2021_11_05,23s,16.402378592666,Phylum,20.0
81RABR,R46_11_05_21,Cyanobacteria,2021_11_05,23s,10.1883052527255,Phylum,20.0
81RABR,R46_11_05_21,Ochrophyta,2021_11_05,23s,0.951437066402378,Phylum,20.0
81RABR,R46_11_05_21,Unclassified,2021_11_05,23s,57.8592666005947,Phylum,20.0
81RABR,R46_11_05_21,Unclassified Plantae,2021_11_05,23s,14.5986124876115,Phylum,20.0
81RABR,R58_10_28_21,Chlorophyta,2021_10_28,23s,42.262760919137,Phylum,20.0
81RABR,R58_10_28_21,Cyanobacteria,2021_10_28,23s,35.5580892241127,Phylum,20.0
81RABR,R58_10_28_21,Ochrophyta,2021_10_28,23s,17.6179617610945,Phylum,20.0
81RABR,R58_10_28_21,Unclassified,2021_10_28,23s,3.66719289013623,Phylum,20.0
81RABR,R58_10_28_21,Unclassified Chromista,2021_10_28,23s,0.001169385487926,Phylum,20.0
81RABR,R58_10_28_21,Unclassified Plantae,2021_10_28,23s,0.892825820031573,Phylum,20.0
81RABR,R7_11_15_21,Bacillariophyta,2021_11_15,23s,0.0032046968036354,Phylum,30.0
81RABR,R7_11_15_21,Chlorophyta,2021_11_15,23s,39.083200338416,Phylum,30.0
81RABR,R7_11_15_21,Cyanobacteria,2021_11_15,23s,46.6501304311599,Phylum,30.0
81RABR,R7_11_15_21,Ochrophyta,2021_11_15,23s,0.316624044199178,Phylum,30.0
81RABR,R7_11_15_21,Rhodophyta,2021_11_15,23s,0.031406028675627,Phylum,30.0
81RABR,R7_11_15_21,Unclassified,2021_11_15,23s,12.066324405048,Phylum,30.0
81RABR,R7_11_15_21,Unclassified Plantae,2021_11_15,23s,1.84911005569763,Phylum,30.0
