section,sample_id,taxon,date,label,rel_abund,level,temp[C]
pilot,P_10_19_23,Rhizaria,2023_10_19,18s,0.742920258670076,Phylum,
pilot,P_10_19_23,Rhodophyta,2023_10_19,18s,0.0045830984495377,Phylum,
pilot,P_10_19_23,Stramenopiles,2023_10_19,18s,0.389563368210713,Phylum,
pilot,P_10_19_23,Streptophyta,2023_10_19,18s,0.0206239430229201,Phylum,
pilot,P_10_19_23,Unclassified TSAR,2023_10_19,18s,0.0004583098449537,Phylum,
pilot,P_10_19_23,Unclassified unknown,2023_10_19,18s,0.0045830984495377,Phylum,
pilot,P_10_26_23,Alveolata,2023_10_26,18s,50.7541119885992,Phylum,
pilot,P_10_26_23,Unclassified Amoebozoa,2023_10_26,18s,0.0108861310690181,Phylum,
pilot,P_10_26_23,Chlorophyta,2023_10_26,18s,39.3310967282228,Phylum,
pilot,P_10_26_23,Discoba,2023_10_26,18s,0.0034637689765057,Phylum,
pilot,P_10_26_23,Discosea,2023_10_26,18s,1.13166280703838,Phylum,
pilot,P_10_26_23,Unclassified Eukaryota,2023_10_26,18s,1.18807275894147,Phylum,
pilot,P_10_26_23,Evosea,2023_10_26,18s,0.0034637689765057,Phylum,
pilot,P_10_26_23,Unclassified Obazoa,2023_10_26,18s,0.0029689448370049,Phylum,
pilot,P_10_26_23,Opisthokonta,2023_10_26,18s,3.56025968370841,Phylum,
pilot,P_10_26_23,Rhizaria,2023_10_26,18s,2.81406488134117,Phylum,
pilot,P_10_26_23,Stramenopiles,2023_10_26,18s,1.01339983769768,Phylum,
pilot,P_10_26_23,Streptophyta,2023_10_26,18s,0.0712546760881183,Phylum,
pilot,P_10_26_23,Unclassified TSAR,2023_10_26,18s,0.103913069295172,Phylum,
pilot,P_10_26_23,Tubulinea,2023_10_26,18s,0.0034637689765057,Phylum,
pilot,P_10_26_23,Unclassified unknown,2023_10_26,18s,0.0079171862320131,Phylum,
pilot,P_10_12_23,Alveolata,2023_10_12,18s,49.2404475602396,Phylum,
pilot,P_10_12_23,Unclassified Archaeplastida,2023_10_12,18s,0.0060355633966293,Phylum,
pilot,P_10_12_23,Chlorophyta,2023_10_12,18s,37.9432657040717,Phylum,
pilot,P_10_12_23,Discosea,2023_10_12,18s,0.0710339384372533,Phylum,
pilot,P_10_12_23,Unclassified Eukaryota,2023_10_12,18s,1.55438971168578,Phylum,
pilot,P_10_12_23,Evosea,2023_10_12,18s,0.048284507173035,Phylum,
pilot,P_10_12_23,Unclassified Obazoa,2023_10_12,18s,0.0102140303635266,Phylum,
pilot,P_10_12_23,Opisthokonta,2023_10_12,18s,9.58122475509541,Phylum,
pilot,P_10_12_23,Rhizaria,2023_10_12,18s,0.123032638469753,Phylum,
pilot,P_10_12_23,Stramenopiles,2023_10_12,18s,0.708018013835368,Phylum,
pilot,P_10_12_23,Streptophyta,2023_10_12,18s,0.710803658479967,Phylum,
pilot,P_10_12_23,Unclassified TSAR,2023_10_12,18s,0.001392822322299,Phylum,
pilot,P_10_12_23,Unclassified unknown,2023_10_12,18s,0.0018570964297321,Phylum,
