section,sample_id,taxon,date,label,rel_abund,level,temp[C]
81RABR,12_R60_11_15_21_16S,Acidobacteria,2021_11_15,R60_11_15_21,0.0013154779131258,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Actinobacteria,2021_11_15,R60_11_15_21,0.377542161067116,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Atribacteria,2021_11_15,R60_11_15_21,0.0013154779131258,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Unclassified Bacteria,2021_11_15,R60_11_15_21,0.385435028545871,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Bacteroidetes,2021_11_15,R60_11_15_21,1.46807335104844,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Chloroflexi,2021_11_15,R60_11_15_21,0.0105238233050067,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Cyanobacteria,2021_11_15,R60_11_15_21,0.0684048514825436,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Epsilonbacteraeota,2021_11_15,R60_11_15_21,0.0013154779131258,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Fibrobacteres,2021_11_15,R60_11_15_21,0.0026309558262516,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Firmicutes,2021_11_15,R60_11_15_21,1.92585966481623,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Gemmatimonadetes,2021_11_15,R60_11_15_21,0.0039464337393775,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Nitrospirae,2021_11_15,R60_11_15_21,0.0065773895656291,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Proteobacteria,2021_11_15,R60_11_15_21,95.5063274487621,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Synergistetes,2021_11_15,R60_11_15_21,0.0026309558262516,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Tenericutes,2021_11_15,R60_11_15_21,0.0026309558262516,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Verrucomicrobia,2021_11_15,R60_11_15_21,0.0131547791312584,Phylum,10.0
81RABR,12_R60_11_15_21_16S,WPS-2,2021_11_15,R60_11_15_21,0.0013154779131258,Phylum,10.0
81RABR,12_R60_11_15_21_16S,Unclassified unknown,2021_11_15,R60_11_15_21,0.221000289405141,Phylum,10.0
81RABR,13_R27_11_03_21_16S,Acetothermia,2021_11_03,R27_11_03_21,0.0034811062955807,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Acidobacteria,2021_11_03,R27_11_03_21,0.066141019616034,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Actinobacteria,2021_11_03,R27_11_03_21,0.186239186813569,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Atribacteria,2021_11_03,R27_11_03_21,0.0052216594433711,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Unclassified Bacteria,2021_11_03,R27_11_03_21,0.85113048926949,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Bacteroidetes,2021_11_03,R27_11_03_21,13.5519468086958,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Caldiserica,2021_11_03,R27_11_03_21,0.0017405531477903,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Chlamydiae,2021_11_03,R27_11_03_21,0.0052216594433711,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Chloroflexi,2021_11_03,R27_11_03_21,1.25319826640906,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Cloacimonetes,2021_11_03,R27_11_03_21,0.0261082972168555,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Cyanobacteria,2021_11_03,R27_11_03_21,0.496057647120255,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Deferribacteres,2021_11_03,R27_11_03_21,0.0104433188867422,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Dependentiae,2021_11_03,R27_11_03_21,0.0487354881381303,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Elusimicrobia,2021_11_03,R27_11_03_21,0.0034811062955807,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Epsilonbacteraeota,2021_11_03,R27_11_03_21,0.0121838720345326,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Fibrobacteres,2021_11_03,R27_11_03_21,0.311559013454476,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Firmicutes,2021_11_03,R27_11_03_21,10.727029049832,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Gemmatimonadetes,2021_11_03,R27_11_03_21,0.240196334395071,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Kiritimatiellaeota,2021_11_03,R27_11_03_21,0.0017405531477903,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Nitrospirae,2021_11_03,R27_11_03_21,0.0034811062955807,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Patescibacteria,2021_11_03,R27_11_03_21,0.0017405531477903,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Planctomycetes,2021_11_03,R27_11_03_21,0.0017405531477903,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Proteobacteria,2021_11_03,R27_11_03_21,71.6202809252781,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Spirochaetes,2021_11_03,R27_11_03_21,0.019146084625694,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Synergistetes,2021_11_03,R27_11_03_21,0.0104433188867422,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Tenericutes,2021_11_03,R27_11_03_21,0.365516161035977,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Thermotogae,2021_11_03,R27_11_03_21,0.0069622125911614,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Verrucomicrobia,2021_11_03,R27_11_03_21,0.0208866377734844,Phylum,30.0
81RABR,13_R27_11_03_21_16S,WPS-2,2021_11_03,R27_11_03_21,0.0052216594433711,Phylum,30.0
81RABR,13_R27_11_03_21_16S,Unclassified unknown,2021_11_03,R27_11_03_21,0.14272535811881,Phylum,30.0
81RABR,14_R46_11_5_21_16S,Acidobacteria,2021_11_05,R46_11_05_21,0.0839416058394161,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Actinobacteria,2021_11_05,R46_11_05_21,0.224452554744526,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Armatimonadetes,2021_11_05,R46_11_05_21,0.0072992700729927,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Atribacteria,2021_11_05,R46_11_05_21,0.0036496350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Unclassified Bacteria,2021_11_05,R46_11_05_21,0.355839416058394,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Bacteroidetes,2021_11_05,R46_11_05_21,17.2189781021898,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Caldiserica,2021_11_05,R46_11_05_21,0.0018248175182481,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Chlamydiae,2021_11_05,R46_11_05_21,0.0036496350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Chloroflexi,2021_11_05,R46_11_05_21,0.516423357664234,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Cloacimonetes,2021_11_05,R46_11_05_21,0.0036496350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Cyanobacteria,2021_11_05,R46_11_05_21,0.385036496350365,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Deferribacteres,2021_11_05,R46_11_05_21,0.0018248175182481,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Dependentiae,2021_11_05,R46_11_05_21,0.010948905109489,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Epsilonbacteraeota,2021_11_05,R46_11_05_21,0.0054744525547445,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Fibrobacteres,2021_11_05,R46_11_05_21,0.0054744525547445,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Firmicutes,2021_11_05,R46_11_05_21,0.536496350364964,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Gemmatimonadetes,2021_11_05,R46_11_05_21,0.598540145985401,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Nitrospirae,2021_11_05,R46_11_05_21,0.0036496350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Patescibacteria,2021_11_05,R46_11_05_21,0.0036496350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Planctomycetes,2021_11_05,R46_11_05_21,0.0018248175182481,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Proteobacteria,2021_11_05,R46_11_05_21,79.8996350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Tenericutes,2021_11_05,R46_11_05_21,0.0018248175182481,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Thermotogae,2021_11_05,R46_11_05_21,0.0036496350364963,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Verrucomicrobia,2021_11_05,R46_11_05_21,0.031021897810219,Phylum,20.0
81RABR,14_R46_11_5_21_16S,WPS-2,2021_11_05,R46_11_05_21,0.0127737226277372,Phylum,20.0
81RABR,14_R46_11_5_21_16S,Unclassified unknown,2021_11_05,R46_11_05_21,0.0784671532846715,Phylum,20.0
81RABR,15_R7_11_15_21_16S,Acidobacteria,2021_11_15,R7_11_15_21,0.151151710314461,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Actinobacteria,2021_11_15,R7_11_15_21,0.512601452370782,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Armatimonadetes,2021_11_15,R7_11_15_21,0.0032859067459665,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Atribacteria,2021_11_15,R7_11_15_21,0.0082147668649163,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Unclassified Bacteria,2021_11_15,R7_11_15_21,0.860907567443236,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Bacteroidetes,2021_11_15,R7_11_15_21,25.0747543784707,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Caldiserica,2021_11_15,R7_11_15_21,0.0065718134919331,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Chlamydiae,2021_11_15,R7_11_15_21,0.0131436269838662,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Chloroflexi,2021_11_15,R7_11_15_21,1.04820425196333,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Cloacimonetes,2021_11_15,R7_11_15_21,0.0345020208326488,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Cyanobacteria,2021_11_15,R7_11_15_21,0.157723523806394,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Deferribacteres,2021_11_15,R7_11_15_21,0.0131436269838662,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Dependentiae,2021_11_15,R7_11_15_21,0.0230013472217658,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Epsilonbacteraeota,2021_11_15,R7_11_15_21,0.0246443005947491,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Fibrobacteres,2021_11_15,R7_11_15_21,0.0772188085302139,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Firmicutes,2021_11_15,R7_11_15_21,3.30890809318832,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Gemmatimonadetes,2021_11_15,R7_11_15_21,0.648966582328393,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Patescibacteria,2021_11_15,R7_11_15_21,0.0049288601189498,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Proteobacteria,2021_11_15,R7_11_15_21,67.7389675681004,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Synergistetes,2021_11_15,R7_11_15_21,0.0098577202378996,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Tenericutes,2021_11_15,R7_11_15_21,0.0624322281733644,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Thermotogae,2021_11_15,R7_11_15_21,0.0016429533729832,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Verrucomicrobia,2021_11_15,R7_11_15_21,0.0394308809515986,Phylum,30.0
81RABR,15_R7_11_15_21_16S,WPS-2,2021_11_15,R7_11_15_21,0.0032859067459665,Phylum,30.0
81RABR,15_R7_11_15_21_16S,Unclassified unknown,2021_11_15,R7_11_15_21,0.172510104163244,Phylum,30.0
81RABR,16_R45_11_15_21_16S,Acidobacteria,2021_11_15,R45_11_15_21,0.0187062303438439,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Actinobacteria,2021_11_15,R45_11_15_21,0.121590497234985,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Atribacteria,2021_11_15,R45_11_15_21,0.0046765575859609,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Unclassified Bacteria,2021_11_15,R45_11_15_21,0.0993768487016707,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Bacteroidetes,2021_11_15,R45_11_15_21,11.3815720248325,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Chloroflexi,2021_11_15,R45_11_15_21,0.454795225234705,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Cyanobacteria,2021_11_15,R45_11_15_21,0.708498474273088,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Deferribacteres,2021_11_15,R45_11_15_21,0.0023382787929804,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Dependentiae,2021_11_15,R45_11_15_21,0.0011691393964902,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Epsilonbacteraeota,2021_11_15,R45_11_15_21,0.0058456969824512,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Fibrobacteres,2021_11_15,R45_11_15_21,0.0093531151719219,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Firmicutes,2021_11_15,R45_11_15_21,0.332035588603229,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Gemmatimonadetes,2021_11_15,R45_11_15_21,0.0900237335297488,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Patescibacteria,2021_11_15,R45_11_15_21,0.0046765575859609,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Proteobacteria,2021_11_15,R45_11_15_21,86.7115616194919,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Synergistetes,2021_11_15,R45_11_15_21,0.0035074181894707,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Tenericutes,2021_11_15,R45_11_15_21,0.0023382787929804,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Thermotogae,2021_11_15,R45_11_15_21,0.0058456969824512,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Verrucomicrobia,2021_11_15,R45_11_15_21,0.0116913939649024,Phylum,20.0
81RABR,16_R45_11_15_21_16S,Unclassified unknown,2021_11_15,R45_11_15_21,0.0303976243087463,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Acidobacteria,2021_10_28,R36_10_28_21,0.0096090324905411,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Actinobacteria,2021_10_28,R36_10_28_21,0.0792745180469641,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Atribacteria,2021_10_28,R36_10_28_21,0.0012011290613176,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Unclassified Bacteria,2021_10_28,R36_10_28_21,0.118911777070446,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Bacteroidetes,2021_10_28,R36_10_28_21,5.64290433007027,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Caldiserica,2021_10_28,R36_10_28_21,0.0072067743679058,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Chloroflexi,2021_10_28,R36_10_28_21,0.337517266230256,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Cyanobacteria,2021_10_28,R36_10_28_21,2.90192781214341,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Deferribacteres,2021_10_28,R36_10_28_21,0.0012011290613176,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Dependentiae,2021_10_28,R36_10_28_21,0.0012011290613176,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Epsilonbacteraeota,2021_10_28,R36_10_28_21,0.0072067743679058,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Firmicutes,2021_10_28,R36_10_28_21,0.320701459371809,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Gemmatimonadetes,2021_10_28,R36_10_28_21,0.0516485496366585,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Proteobacteria,2021_10_28,R36_10_28_21,90.4870578343643,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Thermotogae,2021_10_28,R36_10_28_21,0.0024022581226352,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Verrucomicrobia,2021_10_28,R36_10_28_21,0.0084079034292234,Phylum,20.0
81RABR,17_R36_10_28_21_16S,Unclassified unknown,2021_10_28,R36_10_28_21,0.0216203231037175,Phylum,20.0
81RABR,18_R60_11_01_21_16S,Acidobacteria,2021_11_01,R60_11_01_21,0.0014079747690921,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Actinobacteria,2021_11_01,R60_11_01_21,0.28300292858752,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Atribacteria,2021_11_01,R60_11_01_21,0.0014079747690921,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Unclassified Bacteria,2021_11_01,R60_11_01_21,0.339321919351205,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Bacteroidetes,2021_11_01,R60_11_01_21,1.34743185402118,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Chloroflexi,2021_11_01,R60_11_01_21,0.0323834196891192,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Cyanobacteria,2021_11_01,R60_11_01_21,0.132349628294661,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Deferribacteres,2021_11_01,R60_11_01_21,0.0056318990763685,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Epsilonbacteraeota,2021_11_01,R60_11_01_21,0.0014079747690921,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Firmicutes,2021_11_01,R60_11_01_21,0.833521063302546,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Gemmatimonadetes,2021_11_01,R60_11_01_21,0.0056318990763685,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Patescibacteria,2021_11_01,R60_11_01_21,0.0014079747690921,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Proteobacteria,2021_11_01,R60_11_01_21,96.7630660058572,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Synergistetes,2021_11_01,R60_11_01_21,0.0014079747690921,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Thermotogae,2021_11_01,R60_11_01_21,0.0028159495381842,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Verrucomicrobia,2021_11_01,R60_11_01_21,0.0211196215363821,Phylum,10.0
81RABR,18_R60_11_01_21_16S,Unclassified unknown,2021_11_01,R60_11_01_21,0.226683937823834,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Acidobacteria,2021_11_15,R43_11_15_21,0.0468384074941452,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Actinobacteria,2021_11_15,R43_11_15_21,0.21516393442623,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Atribacteria,2021_11_15,R43_11_15_21,0.0087822014051522,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Unclassified Bacteria,2021_11_15,R43_11_15_21,0.22248243559719,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Bacteroidetes,2021_11_15,R43_11_15_21,5.14929742388759,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Caldiserica,2021_11_15,R43_11_15_21,0.002927400468384,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Chloroflexi,2021_11_15,R43_11_15_21,0.547423887587822,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Cloacimonetes,2021_11_15,R43_11_15_21,0.0043911007025761,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Cyanobacteria,2021_11_15,R43_11_15_21,0.430327868852459,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Dependentiae,2021_11_15,R43_11_15_21,0.0117096018735363,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Epsilonbacteraeota,2021_11_15,R43_11_15_21,0.0073185011709601,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Fibrobacteres,2021_11_15,R43_11_15_21,0.0336651053864169,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Firmicutes,2021_11_15,R43_11_15_21,1.09045667447307,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Gemmatimonadetes,2021_11_15,R43_11_15_21,0.0351288056206089,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Hydrogenedentes,2021_11_15,R43_11_15_21,0.001463700234192,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Patescibacteria,2021_11_15,R43_11_15_21,0.001463700234192,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Proteobacteria,2021_11_15,R43_11_15_21,91.8471896955503,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Synergistetes,2021_11_15,R43_11_15_21,0.0117096018735363,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Tenericutes,2021_11_15,R43_11_15_21,0.0058548009367681,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Thermotogae,2021_11_15,R43_11_15_21,0.0131733021077283,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Verrucomicrobia,2021_11_15,R43_11_15_21,0.0087822014051522,Phylum,10.0
81RABR,19_R43_11_15_21_16S,Unclassified unknown,2021_11_15,R43_11_15_21,0.304449648711944,Phylum,10.0
81RABR,20_R58_10_28_21_16S,Acidobacteria,2021_10_28,R58_10_28_21,0.0103313256123893,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Actinobacteria,2021_10_28,R58_10_28_21,0.11571084685876,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Atribacteria,2021_10_28,R58_10_28_21,0.0051656628061946,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Unclassified Bacteria,2021_10_28,R58_10_28_21,0.344033142892565,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Bacteroidetes,2021_10_28,R58_10_28_21,2.76466273387538,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Caldiserica,2021_10_28,R58_10_28_21,0.0082650604899114,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Chloroflexi,2021_10_28,R58_10_28_21,0.0237620489084954,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Cloacimonetes,2021_10_28,R58_10_28_21,0.0030993976837168,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Cyanobacteria,2021_10_28,R58_10_28_21,0.182864463339291,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Dependentiae,2021_10_28,R58_10_28_21,0.0020662651224778,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Epsilonbacteraeota,2021_10_28,R58_10_28_21,0.0092981930511503,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Fibrobacteres,2021_10_28,R58_10_28_21,0.0010331325612389,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Firmicutes,2021_10_28,R58_10_28_21,1.47944582769415,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Gemmatimonadetes,2021_10_28,R58_10_28_21,0.0423584350107962,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Patescibacteria,2021_10_28,R58_10_28_21,0.0030993976837168,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Proteobacteria,2021_10_28,R58_10_28_21,94.8519004473464,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Synergistetes,2021_10_28,R58_10_28_21,0.0010331325612389,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Verrucomicrobia,2021_10_28,R58_10_28_21,0.0082650604899114,Phylum,20.0
81RABR,20_R58_10_28_21_16S,WPS-2,2021_10_28,R58_10_28_21,0.0010331325612389,Phylum,20.0
81RABR,20_R58_10_28_21_16S,Unclassified unknown,2021_10_28,R58_10_28_21,0.142572293450973,Phylum,20.0
81RABR,21_R72_11_15_21_16S,Acidobacteria,2021_11_15,R72_11_15_21,0.0015422340802887,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Actinobacteria,2021_11_15,R72_11_15_21,1.29393439336222,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Atribacteria,2021_11_15,R72_11_15_21,0.0015422340802887,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Unclassified Bacteria,2021_11_15,R72_11_15_21,0.265264261809658,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Bacteroidetes,2021_11_15,R72_11_15_21,5.80805354636727,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Chloroflexi,2021_11_15,R72_11_15_21,0.0663160654524144,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Cyanobacteria,2021_11_15,R72_11_15_21,0.192779260036088,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Dependentiae,2021_11_15,R72_11_15_21,0.0015422340802887,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Epsilonbacteraeota,2021_11_15,R72_11_15_21,0.0030844681605774,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Fibrobacteres,2021_11_15,R72_11_15_21,0.0185068089634645,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Firmicutes,2021_11_15,R72_11_15_21,3.34819018830678,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Gemmatimonadetes,2021_11_15,R72_11_15_21,0.0138801067225984,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Patescibacteria,2021_11_15,R72_11_15_21,0.0015422340802887,Phylum,10.0
81RABR,21_R72_11_15_21_16S,Planctomycetes,2021_11_15,R72_11_15_21,0.0015422340802887,Phylum,10.0
